id,stock_id,movement_type,quantity,reference_id,movement_date
517,517,INBOUND,38,52,2023-07-29 11:07:04
518,518,INBOUND,19,78,2023-07-18 11:07:04
519,519,INBOUND,17,44,2023-07-27 11:07:04
520,520,INBOUND,162,53,2023-07-20 11:07:04
521,521,INBOUND,17,33,2023-08-14 11:07:04
522,522,INBOUND,12,91,2023-07-16 11:07:04
523,523,INBOUND,42,61,2023-08-07 11:07:04
524,524,INBOUND,57,48,2023-08-04 11:07:04
525,525,INBOUND,53,10,2023-07-22 11:07:04
526,526,INBOUND,19,55,2023-07-28 11:07:04
527,527,INBOUND,248,14,2023-08-12 11:07:04
528,528,INBOUND,23,43,2023-08-12 11:07:04
529,529,INBOUND,27,31,2023-07-27 11:07:04
530,530,INBOUND,23,20,2023-08-13 11:07:04
531,531,INBOUND,289,23,2023-07-23 11:07:04
532,532,INBOUND,19,60,2023-07-28 11:07:04
533,533,INBOUND,88,82,2023-08-04 11:07:04
534,534,INBOUND,50,68,2023-07-17 11:07:04
535,535,INBOUND,131,42,2023-07-19 11:07:04
536,536,INBOUND,8,90,2023-07-30 11:07:04
537,537,INBOUND,64,56,2023-07-29 11:07:04
538,538,INBOUND,37,86,2023-08-01 11:07:04
539,539,INBOUND,41,69,2023-07-16 11:07:04
540,540,INBOUND,230,47,2023-08-14 11:07:04
541,541,INBOUND,19,49,2023-07-29 11:07:04
542,542,INBOUND,20,27,2023-08-01 11:07:04
543,543,INBOUND,18,78,2023-07-25 11:07:04
544,544,INBOUND,13,86,2023-07-21 11:07:04
545,545,INBOUND,37,51,2023-07-31 11:07:04
546,546,INBOUND,21,72,2023-08-04 11:07:04
547,547,INBOUND,6,58,2023-07-21 11:07:04
548,548,INBOUND,134,47,2023-07-20 11:07:04
549,549,INBOUND,59,96,2023-08-05 11:07:04
550,550,INBOUND,53,93,2023-08-03 11:07:04
551,551,INBOUND,19,15,2023-08-11 11:07:04
552,552,INBOUND,86,89,2023-08-02 11:07:04
553,553,INBOUND,38,13,2023-08-12 11:07:04
554,554,INBOUND,16,82,2023-08-07 11:07:04
555,555,INBOUND,14,58,2023-08-09 11:07:04
556,556,INBOUND,7,85,2023-07-22 11:07:04
557,557,INBOUND,133,25,2023-07-22 11:07:04
558,558,INBOUND,60,10,2023-08-12 11:07:04
559,559,INBOUND,38,55,2023-07-27 11:07:04
560,560,INBOUND,49,49,2023-08-01 11:07:04
561,561,INBOUND,10,31,2023-07-22 11:07:04
562,562,INBOUND,149,81,2023-07-17 11:07:04
563,563,INBOUND,7,73,2023-07-26 11:07:04
564,564,INBOUND,39,48,2023-08-10 11:07:04
565,565,INBOUND,217,69,2023-07-17 11:07:04
566,566,INBOUND,19,72,2023-07-20 11:07:04
567,567,INBOUND,27,81,2023-08-10 11:07:04
568,568,INBOUND,38,71,2023-07-29 11:07:04
569,569,INBOUND,219,35,2023-08-08 11:07:04
570,570,INBOUND,70,82,2023-08-04 11:07:04
571,571,INBOUND,265,33,2023-07-26 11:07:04
572,572,INBOUND,64,63,2023-08-06 11:07:04
573,573,INBOUND,42,16,2023-07-16 11:07:04
574,574,INBOUND,35,87,2023-08-01 11:07:04
575,575,INBOUND,172,90,2023-08-09 11:07:04
576,576,INBOUND,169,78,2023-07-19 11:07:04
577,577,INBOUND,48,43,2023-08-04 11:07:04
578,578,INBOUND,28,50,2023-07-25 11:07:04
579,579,INBOUND,30,53,2023-08-07 11:07:04
580,580,INBOUND,21,69,2023-07-20 11:07:04
581,581,INBOUND,95,23,2023-07-26 11:07:04
582,582,INBOUND,92,88,2023-08-04 11:07:04
583,583,INBOUND,213,41,2023-08-02 11:07:04
584,584,INBOUND,270,44,2023-07-23 11:07:04
585,585,INBOUND,53,53,2023-07-28 11:07:04
586,586,INBOUND,58,88,2023-07-26 11:07:04
587,587,INBOUND,38,15,2023-08-12 11:07:04
588,588,INBOUND,69,27,2023-07-18 11:07:04
589,589,INBOUND,52,63,2023-07-27 11:07:04
590,590,INBOUND,92,53,2023-08-04 11:07:04
591,591,INBOUND,41,47,2023-07-27 11:07:04
592,592,INBOUND,239,20,2023-07-16 11:07:04
593,593,INBOUND,104,79,2023-08-07 11:07:04
594,594,INBOUND,49,46,2023-07-29 11:07:04
595,595,INBOUND,161,76,2023-08-11 11:07:04
596,596,INBOUND,22,37,2023-07-28 11:07:04
597,597,INBOUND,115,31,2023-08-07 11:07:04
598,598,INBOUND,54,93,2023-07-30 11:07:04
599,599,INBOUND,27,85,2023-07-20 11:07:04
600,600,INBOUND,30,97,2023-07-16 11:07:04
601,601,INBOUND,47,70,2023-07-24 11:07:04
602,602,INBOUND,16,95,2023-07-18 11:07:04
603,603,INBOUND,54,86,2023-08-03 11:07:04
604,604,INBOUND,5,23,2023-08-14 11:07:04
605,605,INBOUND,13,86,2023-07-26 11:07:04
606,606,INBOUND,284,24,2023-08-10 11:07:04
607,607,INBOUND,72,86,2023-07-22 11:07:04
608,608,INBOUND,109,40,2023-07-19 11:07:04
609,609,INBOUND,25,26,2023-08-15 11:07:04
610,610,INBOUND,143,51,2023-07-21 11:07:04
611,611,INBOUND,219,48,2023-08-13 11:07:04
612,612,INBOUND,81,45,2023-07-28 11:07:04
613,613,INBOUND,8,10,2023-08-07 11:07:04
614,614,INBOUND,57,48,2023-07-18 11:07:04
615,615,INBOUND,40,37,2023-07-28 11:07:04
616,616,INBOUND,185,48,2023-07-31 11:07:04
617,617,INBOUND,50,37,2023-07-23 11:07:04
618,618,INBOUND,31,77,2023-07-23 11:07:04
619,619,INBOUND,209,85,2023-08-11 11:07:04
620,620,INBOUND,282,62,2023-07-20 11:07:04
621,621,INBOUND,36,82,2023-08-03 11:07:04
622,622,INBOUND,14,41,2023-08-11 11:07:04
623,623,INBOUND,192,20,2023-08-12 11:07:04
624,624,INBOUND,9,59,2023-07-29 11:07:04
625,625,INBOUND,156,64,2023-07-18 11:07:04
626,626,INBOUND,50,37,2023-07-20 11:07:04
627,627,INBOUND,46,20,2023-08-04 11:07:04
628,628,INBOUND,16,26,2023-07-22 11:07:04
629,629,INBOUND,219,41,2023-08-06 11:07:04
630,630,INBOUND,19,28,2023-08-07 11:07:04
631,631,INBOUND,20,79,2023-07-24 11:07:04
632,632,INBOUND,44,76,2023-07-22 11:07:04
633,633,INBOUND,136,23,2023-07-19 11:07:04
634,634,INBOUND,28,73,2023-07-26 11:07:04
635,635,INBOUND,14,40,2023-07-21 11:07:04
636,636,INBOUND,25,99,2023-08-10 11:07:04
637,637,INBOUND,104,86,2023-08-06 11:07:04
638,638,INBOUND,258,31,2023-07-30 11:07:04
639,639,INBOUND,128,49,2023-07-31 11:07:04
640,640,INBOUND,9,71,2023-08-07 11:07:04
641,641,INBOUND,229,56,2023-07-25 11:07:04
642,642,INBOUND,231,86,2023-08-02 11:07:04
643,643,INBOUND,34,42,2023-07-31 11:07:04
644,644,INBOUND,254,94,2023-08-11 11:07:04
645,645,INBOUND,291,50,2023-07-30 11:07:04
646,646,INBOUND,113,37,2023-08-03 11:07:04
647,647,INBOUND,229,24,2023-07-17 11:07:04
648,648,INBOUND,221,40,2023-07-30 11:07:04
649,649,INBOUND,119,76,2023-07-31 11:07:04
650,650,INBOUND,39,93,2023-08-06 11:07:04
651,651,INBOUND,16,62,2023-08-02 11:07:04
652,652,INBOUND,13,27,2023-07-23 11:07:04
653,653,INBOUND,96,97,2023-07-23 11:07:04
654,654,INBOUND,33,39,2023-08-07 11:07:04
655,655,INBOUND,42,84,2023-08-10 11:07:04
656,656,INBOUND,280,24,2023-07-28 11:07:04
657,657,INBOUND,151,66,2023-07-24 11:07:04
658,658,INBOUND,27,65,2023-08-09 11:07:04
659,659,INBOUND,18,15,2023-08-14 11:07:04
660,660,INBOUND,180,13,2023-07-19 11:07:04
661,661,INBOUND,231,14,2023-07-18 11:07:04
662,662,INBOUND,53,44,2023-08-07 11:07:04
663,663,INBOUND,262,40,2023-07-27 11:07:04
664,664,INBOUND,69,41,2023-07-25 11:07:04
665,665,INBOUND,86,53,2023-07-26 11:07:04
666,666,INBOUND,12,98,2023-07-19 11:07:04
667,667,INBOUND,59,47,2023-08-12 11:07:04
668,668,INBOUND,31,90,2023-08-03 11:07:04
669,669,INBOUND,22,43,2023-07-29 11:07:04
670,670,INBOUND,141,17,2023-07-19 11:07:04
671,671,INBOUND,9,14,2023-07-16 11:07:04
672,672,INBOUND,22,85,2023-08-06 11:07:04
673,673,INBOUND,159,77,2023-07-22 11:07:04
674,674,INBOUND,18,94,2023-08-03 11:07:04
675,675,INBOUND,25,70,2023-07-31 11:07:04
676,676,INBOUND,274,54,2023-07-29 11:07:04
677,677,INBOUND,217,38,2023-08-06 11:07:04
678,678,INBOUND,54,36,2023-08-12 11:07:04
679,679,INBOUND,128,45,2023-07-16 11:07:04
680,680,INBOUND,230,33,2023-08-04 11:07:04
681,681,INBOUND,58,26,2023-08-10 11:07:04
682,682,INBOUND,13,96,2023-07-26 11:07:04
683,683,INBOUND,59,40,2023-08-07 11:07:04
684,684,INBOUND,38,92,2023-07-22 11:07:04
685,685,INBOUND,98,86,2023-07-23 11:07:04
686,686,INBOUND,289,57,2023-08-03 11:07:04
687,687,INBOUND,128,89,2023-08-05 11:07:04
688,688,INBOUND,24,25,2023-07-29 11:07:04
689,689,INBOUND,58,58,2023-07-25 11:07:04
690,690,INBOUND,196,50,2023-08-14 11:07:04
691,691,INBOUND,30,81,2023-07-19 11:07:04
692,692,INBOUND,124,88,2023-07-30 11:07:04
693,693,INBOUND,51,58,2023-07-20 11:07:04
694,694,INBOUND,206,19,2023-07-21 11:07:04
695,695,INBOUND,32,12,2023-08-03 11:07:04
696,696,INBOUND,152,92,2023-08-06 11:07:04
697,697,INBOUND,78,79,2023-08-14 11:07:04
698,698,INBOUND,25,58,2023-08-14 11:07:04
699,699,INBOUND,40,95,2023-07-31 11:07:04
700,700,INBOUND,22,43,2023-08-11 11:07:04
701,701,INBOUND,27,100,2023-07-31 11:07:04
702,702,INBOUND,206,39,2023-07-19 11:07:04
703,703,INBOUND,22,58,2023-08-15 11:07:04
704,704,INBOUND,54,64,2023-08-04 11:07:04
705,705,INBOUND,44,72,2023-08-10 11:07:04
706,706,INBOUND,273,64,2023-07-28 11:07:04
707,707,INBOUND,57,31,2023-08-02 11:07:04
708,708,INBOUND,23,69,2023-07-20 11:07:04
709,709,INBOUND,56,54,2023-07-18 11:07:04
710,710,INBOUND,285,36,2023-07-28 11:07:04
711,711,INBOUND,225,19,2023-08-05 11:07:04
712,712,INBOUND,37,39,2023-08-05 11:07:04
713,713,INBOUND,6,46,2023-08-01 11:07:04
714,714,INBOUND,60,26,2023-07-29 11:07:04
715,715,INBOUND,15,33,2023-08-01 11:07:04
716,716,INBOUND,148,70,2023-08-15 11:07:04
717,717,INBOUND,157,93,2023-07-19 11:07:04
718,718,INBOUND,12,20,2023-08-05 11:07:04
719,719,INBOUND,24,89,2023-08-04 11:07:04
720,720,INBOUND,11,12,2023-07-21 11:07:04
721,721,INBOUND,200,53,2023-08-04 11:07:04
722,722,INBOUND,53,30,2023-07-19 11:07:04
723,723,INBOUND,29,45,2023-07-24 11:07:04
724,724,INBOUND,147,77,2023-08-15 11:07:04
725,725,INBOUND,164,47,2023-07-31 11:07:04
726,726,INBOUND,192,70,2023-07-23 11:07:04
727,727,INBOUND,57,56,2023-08-06 11:07:04
728,728,INBOUND,153,63,2023-07-19 11:07:04
729,729,INBOUND,44,20,2023-08-14 11:07:04
730,730,INBOUND,206,59,2023-07-30 11:07:04
731,731,INBOUND,40,83,2023-08-05 11:07:04
732,732,INBOUND,82,94,2023-08-02 11:07:04
733,733,INBOUND,262,89,2023-08-12 11:07:04
734,734,INBOUND,9,83,2023-07-20 11:07:04
735,735,INBOUND,190,23,2023-07-17 11:07:04
736,736,INBOUND,20,83,2023-07-28 11:07:04
737,737,INBOUND,92,30,2023-08-05 11:07:04
738,738,INBOUND,57,11,2023-08-14 11:07:04
739,739,INBOUND,69,57,2023-07-21 11:07:04
740,740,INBOUND,22,83,2023-07-17 11:07:04
741,741,INBOUND,224,92,2023-07-29 11:07:04
742,742,INBOUND,130,36,2023-08-12 11:07:04
743,743,INBOUND,32,14,2023-08-02 11:07:04
744,744,INBOUND,23,95,2023-07-29 11:07:04
745,745,INBOUND,11,56,2023-07-17 11:07:04
746,746,INBOUND,23,27,2023-08-10 11:07:04
747,747,INBOUND,53,45,2023-07-21 11:07:04
748,748,INBOUND,34,64,2023-08-12 11:07:04
749,749,INBOUND,137,58,2023-08-03 11:07:04
750,750,INBOUND,229,38,2023-08-03 11:07:04
751,751,INBOUND,17,57,2023-08-07 11:07:04
752,752,INBOUND,9,57,2023-08-08 11:07:04
753,753,INBOUND,45,72,2023-07-18 11:07:04
754,754,INBOUND,42,30,2023-07-28 11:07:04
755,755,INBOUND,11,36,2023-07-19 11:07:04
756,756,INBOUND,120,73,2023-08-10 11:07:04
757,757,INBOUND,52,10,2023-07-28 11:07:04
758,758,INBOUND,299,47,2023-08-11 11:07:04
759,759,INBOUND,257,39,2023-08-13 11:07:04
760,760,INBOUND,48,68,2023-08-05 11:07:04
761,761,INBOUND,35,18,2023-07-17 11:07:04
762,762,INBOUND,56,98,2023-07-25 11:07:04
763,763,INBOUND,172,10,2023-07-22 11:07:04
764,764,INBOUND,40,38,2023-08-12 11:07:04
765,765,INBOUND,46,33,2023-07-24 11:07:04
766,766,INBOUND,8,15,2023-07-16 11:07:04
767,767,INBOUND,49,88,2023-07-30 11:07:04
768,768,INBOUND,238,79,2023-07-27 11:07:04
769,769,INBOUND,101,55,2023-08-03 11:07:04
770,770,INBOUND,226,80,2023-08-11 11:07:04
771,771,INBOUND,242,91,2023-08-13 11:07:04
772,772,INBOUND,50,46,2023-07-17 11:07:04
773,773,INBOUND,42,91,2023-08-03 11:07:04
774,774,INBOUND,11,43,2023-07-22 11:07:04
775,775,INBOUND,53,36,2023-08-13 11:07:04
776,776,INBOUND,123,11,2023-08-12 11:07:04
777,777,INBOUND,93,43,2023-07-26 11:07:04
778,778,INBOUND,16,81,2023-07-20 11:07:04
779,779,INBOUND,275,54,2023-08-14 11:07:04
780,780,INBOUND,50,14,2023-07-26 11:07:04
781,781,INBOUND,96,74,2023-08-06 11:07:04
782,782,INBOUND,43,33,2023-07-19 11:07:04
783,783,INBOUND,17,68,2023-08-09 11:07:04
784,784,INBOUND,253,65,2023-08-04 11:07:04
785,785,INBOUND,131,61,2023-07-16 11:07:04
786,786,INBOUND,19,55,2023-07-28 11:07:04
787,787,INBOUND,28,70,2023-07-17 11:07:04
788,788,INBOUND,17,60,2023-07-27 11:07:04
789,789,INBOUND,38,53,2023-07-19 11:07:04
790,790,INBOUND,214,58,2023-08-14 11:07:04
791,791,INBOUND,18,14,2023-08-12 11:07:04
792,792,INBOUND,123,15,2023-08-12 11:07:04
793,793,INBOUND,60,61,2023-07-17 11:07:04
794,794,INBOUND,192,39,2023-08-15 11:07:04
795,795,INBOUND,30,65,2023-08-13 11:07:04
796,796,INBOUND,37,15,2023-08-09 11:07:04
797,797,INBOUND,136,17,2023-07-17 11:07:04
798,798,INBOUND,37,79,2023-07-25 11:07:04
799,799,INBOUND,29,68,2023-07-23 11:07:04
800,800,INBOUND,21,44,2023-07-16 11:07:04
801,801,INBOUND,8,33,2023-08-07 11:07:04
802,802,INBOUND,13,58,2023-08-09 11:07:04
803,803,INBOUND,21,69,2023-08-15 11:07:04
804,804,INBOUND,91,25,2023-08-12 11:07:04
805,805,INBOUND,24,90,2023-08-14 11:07:04
806,806,INBOUND,48,74,2023-07-25 11:07:04
807,807,INBOUND,22,79,2023-07-17 11:07:04
808,808,INBOUND,92,85,2023-08-02 11:07:04
809,809,INBOUND,205,98,2023-08-06 11:07:04
810,810,INBOUND,47,30,2023-08-10 11:07:04
811,811,INBOUND,280,43,2023-07-28 11:07:04
812,812,INBOUND,74,86,2023-07-22 11:07:04
813,813,INBOUND,25,15,2023-07-17 11:07:04
814,814,INBOUND,20,82,2023-07-18 11:07:04
815,815,INBOUND,273,87,2023-08-15 11:07:04
816,816,INBOUND,17,89,2023-07-28 11:07:04
817,817,INBOUND,20,81,2023-07-16 11:07:04
818,818,INBOUND,9,100,2023-07-18 11:07:04
819,819,INBOUND,149,24,2023-07-16 11:07:04
820,820,INBOUND,150,53,2023-07-24 11:07:04
821,821,INBOUND,160,79,2023-07-29 11:07:04
822,822,INBOUND,55,13,2023-07-16 11:07:04
823,823,INBOUND,42,69,2023-08-01 11:07:04
824,824,INBOUND,224,71,2023-08-06 11:07:04
825,825,INBOUND,22,59,2023-07-26 11:07:04
826,826,INBOUND,97,35,2023-07-27 11:07:04
827,827,INBOUND,55,11,2023-08-12 11:07:04
828,828,INBOUND,126,56,2023-08-13 11:07:04
829,829,INBOUND,150,46,2023-08-11 11:07:04
830,830,INBOUND,93,43,2023-08-09 11:07:04
831,831,INBOUND,26,69,2023-07-18 11:07:04
832,832,INBOUND,21,63,2023-07-20 11:07:04
833,833,INBOUND,57,10,2023-07-20 11:07:04
834,834,INBOUND,263,89,2023-08-03 11:07:04
835,835,INBOUND,24,83,2023-07-22 11:07:04
836,836,INBOUND,183,48,2023-08-12 11:07:04
837,837,INBOUND,79,16,2023-07-30 11:07:04
838,838,INBOUND,169,25,2023-07-30 11:07:04
839,839,INBOUND,28,88,2023-07-24 11:07:04
840,840,INBOUND,53,38,2023-08-08 11:07:04
841,841,INBOUND,44,27,2023-07-26 11:07:04
842,842,INBOUND,50,18,2023-08-01 11:07:04
843,843,INBOUND,28,87,2023-08-03 11:07:04
844,844,INBOUND,30,47,2023-07-19 11:07:04
845,845,INBOUND,123,68,2023-07-31 11:07:04
846,846,INBOUND,30,59,2023-08-06 11:07:04
847,847,INBOUND,43,92,2023-07-17 11:07:04
848,848,INBOUND,10,62,2023-07-22 11:07:04
849,849,INBOUND,16,37,2023-07-18 11:07:04
850,850,INBOUND,218,16,2023-07-28 11:07:04
851,851,INBOUND,16,60,2023-08-12 11:07:04
852,852,INBOUND,16,46,2023-08-03 11:07:04
853,853,INBOUND,15,55,2023-08-02 11:07:04
854,854,INBOUND,135,31,2023-08-10 11:07:04
855,855,INBOUND,160,12,2023-07-22 11:07:04
856,856,INBOUND,261,22,2023-08-05 11:07:04
857,857,INBOUND,7,50,2023-07-27 11:07:04
858,858,INBOUND,58,12,2023-08-09 11:07:04
859,859,INBOUND,193,21,2023-07-27 11:07:04
860,860,INBOUND,46,73,2023-08-02 11:07:04
861,861,INBOUND,9,29,2023-07-17 11:07:04
862,862,INBOUND,8,60,2023-08-04 11:07:04
863,863,INBOUND,22,77,2023-08-04 11:07:04
864,864,INBOUND,60,60,2023-07-17 11:07:04
865,865,INBOUND,28,58,2023-08-05 11:07:04
866,866,INBOUND,24,89,2023-08-07 11:07:04
867,867,INBOUND,224,19,2023-07-26 11:07:04
868,868,INBOUND,81,26,2023-07-27 11:07:04
869,869,INBOUND,150,58,2023-07-27 11:07:04
870,870,INBOUND,238,17,2023-07-21 11:07:04
871,871,INBOUND,61,38,2023-08-12 11:07:04
872,872,INBOUND,111,63,2023-07-29 11:07:04
873,873,INBOUND,184,86,2023-08-06 11:07:04
874,874,INBOUND,35,30,2023-08-05 11:07:04
875,875,INBOUND,10,16,2023-07-31 11:07:04
876,876,INBOUND,285,37,2023-08-10 11:07:04
877,877,INBOUND,242,43,2023-08-08 11:07:04
878,878,INBOUND,247,75,2023-07-30 11:07:04
879,879,INBOUND,48,94,2023-07-17 11:07:04
880,880,INBOUND,25,49,2023-07-17 11:07:04
881,881,INBOUND,35,83,2023-08-09 11:07:04
882,882,INBOUND,11,28,2023-07-26 11:07:04
883,883,INBOUND,31,65,2023-07-16 11:07:04
884,884,INBOUND,263,86,2023-07-23 11:07:04
885,885,INBOUND,82,13,2023-07-31 11:07:04
886,886,INBOUND,16,25,2023-08-10 11:07:04
887,887,INBOUND,54,16,2023-08-14 11:07:04
888,888,INBOUND,37,85,2023-07-26 11:07:04
889,889,INBOUND,280,87,2023-07-27 11:07:04
890,890,INBOUND,165,27,2023-08-02 11:07:04
891,891,INBOUND,56,65,2023-08-11 11:07:04
892,892,INBOUND,66,73,2023-07-24 11:07:04
893,893,INBOUND,20,72,2023-08-07 11:07:04
894,894,INBOUND,83,41,2023-07-16 11:07:04
895,895,INBOUND,13,98,2023-08-13 11:07:04
896,896,INBOUND,57,74,2023-07-31 11:07:04
897,897,INBOUND,221,79,2023-08-06 11:07:04
898,898,INBOUND,26,86,2023-08-08 11:07:04
899,899,INBOUND,286,13,2023-08-04 11:07:04
900,900,INBOUND,228,31,2023-08-06 11:07:04
901,901,INBOUND,133,56,2023-07-27 11:07:04
902,902,INBOUND,6,84,2023-07-29 11:07:04
903,903,INBOUND,275,58,2023-07-25 11:07:04
904,904,INBOUND,154,15,2023-08-12 11:07:04
905,905,INBOUND,60,76,2023-07-20 11:07:04
906,906,INBOUND,28,93,2023-08-13 11:07:04
907,907,INBOUND,12,85,2023-08-04 11:07:04
908,908,INBOUND,10,29,2023-08-08 11:07:04
909,909,INBOUND,105,78,2023-07-22 11:07:04
910,910,INBOUND,201,98,2023-08-11 11:07:04
911,911,INBOUND,46,42,2023-08-06 11:07:04
912,912,INBOUND,17,69,2023-07-28 11:07:04
913,913,INBOUND,32,49,2023-08-03 11:07:04
914,914,INBOUND,50,31,2023-07-16 11:07:04
915,915,INBOUND,196,35,2023-07-30 11:07:04
916,916,INBOUND,160,70,2023-07-16 11:07:04
917,917,INBOUND,267,60,2023-08-12 11:07:04
918,918,INBOUND,222,29,2023-07-20 11:07:04
919,919,INBOUND,24,68,2023-08-03 11:07:04
920,920,INBOUND,125,60,2023-08-15 11:07:04
921,921,INBOUND,262,70,2023-07-20 11:07:04
922,922,INBOUND,19,64,2023-08-15 11:07:04
923,923,INBOUND,240,32,2023-07-19 11:07:04
924,924,INBOUND,247,27,2023-07-25 11:07:04
925,925,INBOUND,283,45,2023-08-14 11:07:04
926,926,INBOUND,65,67,2023-08-13 11:07:04
927,927,INBOUND,17,94,2023-07-25 11:07:04
928,928,INBOUND,52,83,2023-08-12 11:07:04
929,929,INBOUND,159,81,2023-07-27 11:07:04
930,930,INBOUND,19,14,2023-08-08 11:07:04
931,931,INBOUND,9,84,2023-08-06 11:07:04
932,932,INBOUND,18,13,2023-07-29 11:07:04
933,933,INBOUND,19,68,2023-08-01 11:07:04
934,934,INBOUND,23,66,2023-07-23 11:07:04
935,935,INBOUND,202,91,2023-07-22 11:07:04
936,936,INBOUND,127,27,2023-08-11 11:07:04
937,937,INBOUND,38,33,2023-07-29 11:07:04
938,938,INBOUND,167,77,2023-07-18 11:07:04
939,939,INBOUND,22,78,2023-07-18 11:07:04
940,940,INBOUND,39,91,2023-07-22 11:07:04
941,941,INBOUND,96,18,2023-08-12 11:07:04
942,942,INBOUND,188,89,2023-08-04 11:07:04
943,943,INBOUND,56,92,2023-07-30 11:07:04
944,944,INBOUND,281,26,2023-07-17 11:07:04
945,945,INBOUND,227,85,2023-08-01 11:07:04
946,946,INBOUND,16,89,2023-08-10 11:07:04
947,947,INBOUND,9,41,2023-07-20 11:07:04
948,948,INBOUND,242,56,2023-07-17 11:07:04
949,949,INBOUND,207,92,2023-08-02 11:07:04
950,950,INBOUND,203,34,2023-08-09 11:07:04
951,951,INBOUND,252,39,2023-07-17 11:07:04
952,952,INBOUND,154,48,2023-08-15 11:07:04
953,953,INBOUND,56,20,2023-08-11 11:07:04
954,954,INBOUND,30,19,2023-07-21 11:07:04
955,955,INBOUND,5,93,2023-07-20 11:07:04
956,956,INBOUND,19,72,2023-07-17 11:07:04
957,957,INBOUND,21,23,2023-07-27 11:07:04
958,958,INBOUND,24,69,2023-08-08 11:07:04
959,959,INBOUND,156,76,2023-08-14 11:07:04
960,960,INBOUND,234,34,2023-07-27 11:07:04
961,961,INBOUND,203,86,2023-08-15 11:07:04
962,962,INBOUND,32,23,2023-08-10 11:07:04
963,963,INBOUND,26,34,2023-08-12 11:07:04
964,964,INBOUND,25,100,2023-08-02 11:07:04
965,965,INBOUND,18,21,2023-08-10 11:07:04
966,966,INBOUND,13,66,2023-08-09 11:07:04
967,967,INBOUND,53,12,2023-08-07 11:07:04
968,968,INBOUND,91,93,2023-08-08 11:07:04
969,969,INBOUND,35,75,2023-07-29 11:07:04
970,970,INBOUND,8,81,2023-07-16 11:07:04
971,971,INBOUND,55,70,2023-08-12 11:07:04
972,972,INBOUND,238,80,2023-08-12 11:07:04
973,973,INBOUND,60,48,2023-07-17 11:07:04
974,974,INBOUND,42,55,2023-07-22 11:07:04
975,975,INBOUND,62,35,2023-08-03 11:07:04
976,976,INBOUND,16,97,2023-07-23 11:07:04
977,977,INBOUND,59,62,2023-08-12 11:07:04
978,978,INBOUND,54,24,2023-07-17 11:07:04
979,979,INBOUND,189,97,2023-08-14 11:07:04
980,980,INBOUND,21,38,2023-07-20 11:07:04
981,981,INBOUND,43,95,2023-07-26 11:07:04
982,982,INBOUND,58,50,2023-07-21 11:07:04
983,983,INBOUND,18,38,2023-07-19 11:07:04
984,984,INBOUND,42,62,2023-08-06 11:07:04
985,985,INBOUND,39,58,2023-08-15 11:07:04
986,986,INBOUND,90,54,2023-07-19 11:07:04
987,987,INBOUND,244,100,2023-07-30 11:07:04
988,988,INBOUND,60,88,2023-07-27 11:07:04
989,989,INBOUND,211,79,2023-07-29 11:07:04
990,990,INBOUND,211,27,2023-07-22 11:07:04
991,991,INBOUND,68,16,2023-08-01 11:07:04
992,992,INBOUND,32,79,2023-07-31 11:07:04
993,993,INBOUND,214,96,2023-07-21 11:07:04
994,994,INBOUND,161,87,2023-08-03 11:07:04
995,995,INBOUND,108,54,2023-08-10 11:07:04
996,996,INBOUND,95,60,2023-07-26 11:07:04
997,997,INBOUND,36,71,2023-08-03 11:07:04
998,998,INBOUND,52,75,2023-07-23 11:07:04
999,999,INBOUND,57,11,2023-07-23 11:07:04
1000,1000,INBOUND,274,83,2023-08-01 11:07:04
1001,1001,INBOUND,50,94,2023-07-16 11:07:04
1002,1002,INBOUND,165,34,2023-07-17 11:07:04
1003,1003,INBOUND,270,59,2023-08-13 11:07:04
1004,1004,INBOUND,90,56,2023-07-19 11:07:04
1005,1005,INBOUND,139,79,2023-08-04 11:07:04
1006,1006,INBOUND,34,23,2023-07-17 11:07:04
1007,1007,INBOUND,195,69,2023-08-13 11:07:04
1008,1008,INBOUND,275,87,2023-07-28 11:07:04
1009,1009,INBOUND,9,85,2023-08-01 11:07:04
1010,1010,INBOUND,172,60,2023-08-11 11:07:04
1011,1011,INBOUND,56,12,2023-07-21 11:07:04
1012,1012,INBOUND,94,11,2023-08-07 11:07:04
1013,1013,INBOUND,5,19,2023-07-21 11:07:04
1014,1014,INBOUND,5,22,2023-08-15 11:07:04
1015,1015,INBOUND,10,50,2023-07-31 11:07:04
1016,1016,INBOUND,8,49,2023-08-05 11:07:04
1017,1017,INBOUND,40,73,2023-08-14 11:07:04
1018,1018,INBOUND,57,10,2023-07-28 11:07:04
1019,1019,INBOUND,20,45,2023-08-15 11:07:04
1020,1020,INBOUND,24,97,2023-07-30 11:07:04
1021,1021,INBOUND,53,54,2023-07-28 11:07:04
1022,1022,INBOUND,18,82,2023-07-21 11:07:04
1023,1023,INBOUND,59,78,2023-07-25 11:07:04
1024,1024,INBOUND,211,59,2023-07-23 11:07:04
1025,1025,INBOUND,56,57,2023-07-28 11:07:04
1026,1026,INBOUND,259,12,2023-08-13 11:07:04
1027,1027,INBOUND,292,11,2023-07-23 11:07:04
1028,1028,INBOUND,100,51,2023-07-26 11:07:04
1029,1029,INBOUND,38,64,2023-08-03 11:07:04
1030,1030,INBOUND,17,12,2023-07-20 11:07:04
1031,1031,INBOUND,168,76,2023-08-06 11:07:04
